cellindex,x,y,CMD,DD_0,DD18,eFFP,EXT,MAR,MSP,PAS,PET,RH,TD
143060,-71.79166667,48.36949801,51,1567,77,265,348,123,475,305,560.1066895,62,331
143083,-70.83333334,48.36949801,60,1511,85,264,352,120,488,314,571.5545044,62,330
143085,-70.75,48.36949801,68,1464,93,265,354,118,479,305,576.4550171,62,328
143088,-70.625,48.36949801,53,1513,77,263,348,113,489,329,561.3236694,62,326
143098,-70.20833334,48.36949801,27,1610,51,260,336,125,505,392,528.6225586,63,322
143100,-70.125,48.36949801,12,1739,35,257,327,120,528,454,502.9462891,64,320
143143,-68.33333334,48.36949801,62,1362,33,260,323,123,426,392,524.2092896,66,287
143183,-66.66666667,48.36949801,8,1543,29,257,322,125,507,495,503.0442505,65,297
143184,-66.625,48.36949801,12,1480,33,258,323,116,500,473,508.9316406,65,296
143185,-66.58333334,48.36949801,17,1428,37,259,325,111,490,449,515.8902588,66,296
143188,-66.45833334,48.36949801,5,1504,30,258,321,123,507,491,495.4070435,66,295
143192,-66.29166667,48.36949801,1,1539,28,258,318,127,515,513,485.0847473,67,295
143201,-65.91666667,48.36949801,10,1363,39,261,323,121,494,455,502.4757996,68,289
143220,-65.125,48.36949801,4,1315,34,262,319,127,502,525,497.8691711,69,280
143222,-65.04166667,48.36949801,7,1271,38,263,322,125,495,512,505.5843506,69,279
143225,-64.91666667,48.36949801,16,1188,45,265,324,123,480,481,517.3074341,69,277
143943,-72.375,48.32783134,54,1654,74,263,349,128,474,334,553.8921509,62,336
143957,-71.79166667,48.32783134,37,1623,67,263,344,124,495,332,550.6268921,62,331
143966,-71.41666667,48.32783134,43,1561,77,264,348,119,500,314,563.3427734,62,330
143992,-70.33333334,48.32783134,53,1467,75,264,345,111,480,333,557.2536621,63,322
143998,-70.08333334,48.32783134,34,1552,54,261,336,117,494,383,533.1066895,64,318
144003,-69.875,48.32783134,35,1536,46,261,331,122,484,395,524.6074219,65,312
144028,-68.83333334,48.32783134,84,1232,57,266,332,121,412,330,545.1644897,67,291
144041,-68.29166667,48.32783134,50,1475,29,258,322,125,445,432,518.8366699,65,292
144064,-67.33333334,48.32783134,49,1470,39,257,333,120,476,429,553.883606,61,300
144069,-67.125,48.32783134,35,1491,37,256,331,119,488,449,545.5419922,62,301
144082,-66.58333334,48.32783134,15,1461,35,259,325,124,495,465,513.0194702,65,297
144105,-65.625,48.32783134,10,1311,41,262,322,127,493,463,505.8809509,69,286
144108,-65.5,48.32783134,12,1271,44,263,324,125,490,457,510.889679,69,284
144109,-65.45833334,48.32783134,19,1214,49,265,326,116,480,434,519.4054565,69,283
144111,-65.375,48.32783134,8,1305,39,262,322,130,498,490,505.3909912,69,283
144120,-65,48.32783134,8,1258,39,263,322,123,498,514,509.8995667,69,280
144124,-64.83333334,48.32783134,24,1117,52,266,326,117,467,457,529.9526367,69,276
144750,-76.12500001,48.28616468,39,1831,45,259,339,125,527,371,535.328125,59,338
144850,-71.95833334,48.28616468,37,1622,69,263,344,127,489,335,549.6781006,62,332
144877,-70.83333334,48.28616468,64,1470,91,265,354,126,485,312,577.442627,62,328
144889,-70.33333334,48.28616468,28,1587,55,261,338,124,508,387,533.8671875,64,321
144901,-69.83333334,48.28616468,39,1475,49,262,331,123,475,379,530.4325562,65,309
144902,-69.79166667,48.28616468,35,1516,43,261,328,119,481,398,521.3459473,65,308
144908,-69.54166667,48.28616468,42,1400,43,263,327,118,460,379,523.3196411,66,299
144937,-68.33333334,48.28616468,55,1428,33,259,324,125,440,415,523.6038208,65,292
144940,-68.20833334,48.28616468,54,1438,31,258,324,120,443,423,524.965271,64,292
144943,-68.08333334,48.28616468,42,1520,28,256,322,125,460,451,518.3753662,64,294
144947,-67.91666667,48.28616468,42,1532,28,255,323,125,465,454,523.9656372,63,296
144949,-67.83333334,48.28616468,47,1505,30,256,325,126,460,444,532.010376,63,295
144964,-67.20833334,48.28616468,59,1400,47,258,339,124,471,405,569.8299561,61,301
144994,-65.95833334,48.28616468,29,1203,62,266,332,115,466,376,535.1043091,68,289
144995,-65.91666667,48.28616468,32,1163,66,267,334,117,459,360,542.4945068,68,287
145003,-65.58333334,48.28616468,20,1225,51,264,327,119,479,423,521.4997559,68,285
145013,-65.16666667,48.28616468,0,1397,29,260,317,128,518,568,487.8391724,69,283
145014,-65.125,48.28616468,1,1362,32,261,319,129,512,554,493.7834167,69,282
145016,-65.04166667,48.28616468,10,1259,40,263,322,124,500,515,510.4841919,69,280
145021,-64.83333334,48.28616468,22,1111,52,266,327,125,470,458,533.0722046,69,275
145718,-73.16666667,48.24449801,33,1830,43,257,340,130,518,400,536.2770386,59,334
145788,-70.25,48.24449801,20,1648,46,259,333,125,520,423,519.8946533,64,320
145791,-70.125,48.24449801,48,1454,68,264,341,112,481,351,550.4472046,64,316
145798,-69.83333334,48.24449801,46,1407,55,264,333,119,464,359,538.5113525,65,306
145803,-69.625,48.24449801,41,1425,43,263,326,113,464,382,522.2265015,66,301
145818,-69,48.24449801,82,1221,63,266,333,119,417,327,548.4838867,67,294
145824,-68.75,48.24449801,62,1344,45,262,329,121,433,374,531.949585,66,295
145825,-68.70833334,48.24449801,58,1381,41,261,327,120,439,390,528.5731812,66,295
145826,-68.66666667,48.24449801,57,1391,40,261,327,119,439,394,526.1749268,66,294
145838,-68.16666667,48.24449801,53,1446,32,258,325,122,447,422,531.3370361,64,292
145843,-67.95833334,48.24449801,34,1592,25,254,321,123,476,478,515.6973877,63,298
145888,-66.08333334,48.24449801,9,1424,38,260,324,126,502,475,503.484375,67,294
145893,-65.875,48.24449801,40,1092,78,268,338,119,447,333,555.3742676,68,286
145894,-65.83333334,48.24449801,26,1213,58,265,331,123,471,393,532.4082642,68,288
145897,-65.70833334,48.24449801,30,1131,67,267,333,118,462,370,541.5789795,68,285
145899,-65.625,48.24449801,24,1183,58,266,329,124,473,399,531.6837158,68,284
145908,-65.25,48.24449801,1,1364,33,261,320,127,513,543,495.5560608,68,283
145913,-65.04166667,48.24449801,12,1219,44,264,325,122,497,499,518.3269653,68,279
145918,-64.83333334,48.24449801,20,1136,50,266,327,125,479,477,527.8832397,69,276
146611,-73.33333334,48.20283134,36,1795,43,257,339,126,514,389,542.8837891,59,331
146640,-72.125,48.20283134,32,1661,65,262,343,129,501,363,545.305481,62,332
146642,-72.04166667,48.20283134,32,1648,65,262,343,130,501,358,544.2198486,62,331
146698,-69.70833334,48.20283134,43,1403,46,263,328,117,463,376,527.7562256,66,302
146714,-69.04166667,48.20283134,91,1376,67,263,343,118,427,343,561.9931641,63,309
146717,-68.91666667,48.20283134,61,1332,48,263,329,119,436,371,532.5458984,66,296
146718,-68.875,48.20283134,53,1390,43,262,327,119,446,393,526.8220825,66,297
146725,-68.58333334,48.20283134,64,1371,42,261,329,118,436,387,536.9069824,65,294
146726,-68.54166667,48.20283134,70,1345,44,262,329,115,430,377,539.7976685,65,293
146735,-68.16666667,48.20283134,48,1493,31,257,324,123,457,437,528.4867554,64,295
146737,-68.08333334,48.20283134,52,1468,32,257,326,124,453,429,534.0546265,63,295
146738,-68.04166667,48.20283134,42,1528,29,256,323,129,465,453,526.5275879,63,296
146748,-67.625,48.20283134,35,1566,29,254,327,126,484,466,531.4240723,62,300
146751,-67.5,48.20283134,53,1470,37,256,333,124,470,426,554.9804688,61,300
146752,-67.45833334,48.20283134,60,1449,40,257,335,119,466,416,559.508667,61,300
146756,-67.29166667,48.20283134,43,1508,37,256,332,116,485,446,551.4517212,61,302
146766,-66.875,48.20283134,34,1451,40,257,332,120,486,452,544.6543579,62,300
146768,-66.79166667,48.20283134,23,1492,37,257,329,119,496,469,532.2015991,63,300
146770,-66.70833334,48.20283134,25,1442,40,258,331,126,488,455,534.7925415,64,300
146775,-66.5,48.20283134,28,1346,50,261,333,119,478,418,538.8662109,65,296
146777,-66.41666667,48.20283134,23,1362,48,261,332,124,484,427,531.0847778,66,297
146778,-66.375,48.20283134,19,1384,45,261,330,124,490,440,523.9685059,66,296
146785,-66.08333334,48.20283134,5,1464,35,259,322,117,510,500,500.5568848,67,295
146786,-66.04166667,48.20283134,20,1308,51,263,330,119,485,422,524.3856201,67,292
146809,-65.08333334,48.20283134,13,1225,44,264,325,123,499,501,519.664978,68,280
147361,-79.45833334,48.16116468,81,1838,62,260,350,126,463,318,552.8198242,58,345
147535,-72.20833334,48.16116468,40,1628,71,263,346,128,492,352,552.9553833,62,332
147536,-72.16666667,48.16116468,30,1667,64,262,343,127,506,370,546.3151855,62,332
147570,-70.75,48.16116468,21,1605,57,261,339,123,528,388,540.4300537,63,323
147581,-70.29166667,48.16116468,32,1524,61,262,339,111,502,377,540.3651733,64,318
147594,-69.75,48.16116468,41,1429,47,263,328,131,468,385,529.0366211,66,303
147595,-69.70833334,48.16116468,44,1402,46,263,328,123,462,379,527.8700562,66,301
147621,-68.625,48.16116468,61,1389,42,261,329,118,442,393,536.9020386,65,296
147622,-68.58333334,48.16116468,62,1388,42,260,329,122,441,392,537.8198242,65,296
147623,-68.54166667,48.16116468,66,1380,43,260,330,118,438,390,539.1936035,65,295
147647,-67.54166667,48.16116468,39,1539,33,255,330,125,482,453,541.5567017,61,301
147648,-67.5,48.16116468,39,1537,33,255,330,121,484,452,542.6052246,61,301
147649,-67.45833334,48.16116468,49,1482,38,256,333,120,476,430,557.0493164,61,301
147650,-67.41666667,48.16116468,49,1479,39,256,334,126,476,427,558.1113281,61,301
147653,-67.29166667,48.16116468,57,1443,43,257,337,126,474,418,567.1968994,60,302
147654,-67.25,48.16116468,52,1458,42,257,337,126,478,427,563.4980469,60,302
147664,-66.83333334,48.16116468,25,1491,38,257,331,125,494,467,537.1083984,63,301
147665,-66.79166667,48.16116468,23,1491,37,257,330,121,497,472,534.7265015,63,300
147666,-66.75,48.16116468,22,1493,36,257,329,122,498,473,532.1159668,63,300
147682,-66.08333334,48.16116468,8,1438,38,260,325,119,505,485,507.1925964,67,295
147690,-65.75,48.16116468,32,1155,67,267,334,126,465,374,546.1088257,68,285
147698,-65.41666667,48.16116468,24,1157,59,266,331,124,477,420,536.9475708,68,281
147706,-65.08333334,48.16116468,21,1134,56,266,330,123,486,463,536.1879272,68,278
148400,-73.54166667,48.11949801,35,1801,36,256,336,129,519,398,543.2699585,58,327
148405,-73.33333334,48.11949801,38,1765,44,257,341,127,513,386,551.7856445,59,329
148410,-73.125,48.11949801,43,1733,52,258,345,129,509,378,555.5699463,59,331
148411,-73.08333334,48.11949801,47,1715,55,259,346,126,505,374,561.3571167,59,331
148424,-72.54166667,48.11949801,43,1678,67,261,347,127,502,370,557.4155884,61,334
148428,-72.375,48.11949801,34,1690,64,261,344,129,509,380,546.4663086,61,333
148430,-72.29166667,48.11949801,35,1664,65,261,345,126,504,370,549.9187622,62,332
148432,-72.20833334,48.11949801,40,1614,73,263,347,129,496,352,556.7584839,62,332
148439,-71.91666667,48.11949801,21,1650,61,262,340,124,524,379,541.3032227,62,329
148511,-68.91666667,48.11949801,44,1484,40,258,332,124,478,406,546.0231934,62,303
148518,-68.625,48.11949801,61,1392,43,260,330,123,445,394,539.7769165,65,297
148523,-68.41666667,48.11949801,64,1420,41,259,330,125,446,403,543.4263306,64,297
148527,-68.25,48.11949801,52,1478,35,257,327,122,457,429,534.7575684,63,298
148541,-67.66666667,48.11949801,52,1478,37,256,331,120,469,428,549.9095459,61,300
148542,-67.625,48.11949801,42,1534,33,255,330,126,480,449,542.1228027,61,301
148543,-67.58333334,48.11949801,35,1570,31,254,329,127,486,464,538.0591431,61,302
148544,-67.54166667,48.11949801,40,1541,33,255,330,121,483,452,542.9619751,61,302
148545,-67.5,48.11949801,48,1506,36,256,332,122,478,438,551.5458984,61,301
148546,-67.45833334,48.11949801,45,1513,36,255,333,122,482,441,551.7565308,61,302
148547,-67.41666667,48.11949801,44,1525,36,255,333,122,484,447,549.1364746,61,303
148548,-67.375,48.11949801,35,1558,34,254,331,126,492,462,545.0543213,61,304
148549,-67.33333334,48.11949801,35,1559,34,254,331,115,494,464,542.4379272,61,304
148552,-67.20833334,48.11949801,41,1515,38,255,334,125,488,450,553.4387207,61,303
148553,-67.16666667,48.11949801,50,1456,42,257,336,122,479,431,563.230835,61,302
148554,-67.125,48.11949801,71,1362,53,258,341,115,464,398,584.4473877,60,302
148586,-65.79166667,48.11949801,37,1113,75,268,338,123,458,354,556.7314453,68,287
148595,-65.41666667,48.11949801,31,1097,69,267,335,123,466,394,550.0604858,68,282
148597,-65.33333334,48.11949801,30,1114,63,267,333,125,472,415,546.9906006,68,281
148601,-65.16666667,48.11949801,22,1165,54,265,329,124,486,464,534.7542114,68,280
148602,-65.125,48.11949801,22,1133,56,266,330,125,485,457,537.3006592,68,279
148604,-65.04166667,48.11949801,26,1079,62,267,331,124,477,442,547.4864502,68,276
149165,-79.04166667,48.07783134,76,1763,66,262,350,125,475,311,562.3405151,59,342
149257,-75.20833334,48.07783134,33,1804,47,260,336,129,538,401,547.048584,59,333
149301,-73.375,48.07783134,33,1801,38,256,337,129,522,404,542.8388672,59,328
149325,-72.375,48.07783134,37,1651,67,261,346,126,505,368,556.7481689,61,332
149327,-72.29166667,48.07783134,37,1631,70,262,346,129,502,363,556.5200806,62,332
149330,-72.16666667,48.07783134,30,1646,65,262,344,129,511,374,547.901062,62,330
149332,-72.08333334,48.07783134,24,1657,61,261,341,130,520,381,543.3920288,62,330
149333,-72.04166667,48.07783134,22,1661,60,261,340,130,525,387,542.9592285,62,329
149380,-70.08333334,48.07783134,30,1539,52,261,333,118,502,405,526.458374,65,314
149403,-69.125,48.07783134,79,1387,64,262,342,121,442,351,564.9396973,63,309
149407,-68.95833334,48.07783134,41,1491,40,258,332,124,484,408,547.6842651,62,303
149412,-68.75,48.07783134,51,1459,43,259,334,119,470,395,554.5570679,62,303
149414,-68.66666667,48.07783134,64,1376,46,261,332,122,443,388,544.1968994,64,297
149419,-68.45833334,48.07783134,60,1434,45,259,335,121,458,387,558.0021973,62,301
149420,-68.41666667,48.07783134,55,1446,42,258,333,122,462,397,556.0844727,62,300
149438,-67.66666667,48.07783134,47,1504,35,256,332,116,474,436,547.8880615,61,301
149439,-67.625,48.07783134,50,1488,37,256,333,119,473,429,553.0406494,61,301
149443,-67.45833334,48.07783134,37,1572,32,254,330,126,491,464,541.9623413,61,303
149448,-67.25,48.07783134,47,1488,40,256,336,120,483,438,561.8120728,60,303
149449,-67.20833334,48.07783134,61,1430,46,257,339,122,472,415,573.5773315,60,302
149451,-67.125,48.07783134,58,1415,47,257,339,116,474,418,571.6536865,60,302
149460,-66.75,48.07783134,47,1370,50,259,337,130,473,424,561.3624878,62,300
149461,-66.70833334,48.07783134,41,1384,48,259,336,126,477,431,558.2401123,63,300
149470,-66.33333334,48.07783134,36,1254,67,265,340,121,466,380,553.9614868,66,297
149489,-65.54166667,48.07783134,39,1059,79,269,338,123,455,357,561.737915,68,282
149490,-65.5,48.07783134,38,1074,76,268,337,124,458,368,558.3875732,68,282
149497,-65.20833334,48.07783134,28,1096,65,267,334,125,474,423,547.09375,68,280
150069,-78.75000001,48.03616468,69,1752,62,262,347,123,484,315,562.5045166,59,338
150198,-73.375,48.03616468,34,1785,39,257,338,133,521,402,547.0903931,58,327
150205,-73.08333334,48.03616468,50,1691,57,259,346,127,505,370,567.0499878,59,330
150206,-73.04166667,48.03616468,53,1674,60,260,347,130,501,365,569.1312866,59,331
150224,-72.29166667,48.03616468,35,1624,70,262,345,129,507,368,556.8852539,62,331
150227,-72.16666667,48.03616468,28,1638,65,262,343,129,515,377,551.2614746,62,330
150231,-72,48.03616468,22,1638,61,262,341,126,528,386,546.0874634,62,328
150302,-69.04166667,48.03616468,68,1413,58,261,340,120,454,364,564.0641479,62,307
150304,-68.95833334,48.03616468,50,1458,46,259,335,121,474,390,554.7022095,62,305
150309,-68.75,48.03616468,51,1460,44,258,334,118,473,396,557.1030884,62,303
150312,-68.625,48.03616468,63,1430,48,259,337,118,459,382,562.9220581,62,303
150314,-68.54166667,48.03616468,55,1446,44,258,335,117,465,394,557.7560425,62,302
150316,-68.45833334,48.03616468,65,1427,47,259,336,116,457,384,563.5812988,62,302
150318,-68.375,48.03616468,54,1454,41,258,333,124,468,401,555.8183594,62,300
150324,-68.125,48.03616468,46,1482,35,256,330,126,475,422,549.776001,61,299
150325,-68.08333334,48.03616468,44,1486,35,256,330,123,477,423,550.2039795,61,299
150338,-67.54166667,48.03616468,52,1480,39,256,335,123,473,424,558.9990845,61,302
150339,-67.5,48.03616468,39,1548,34,254,331,125,489,454,546.8146973,61,303
150346,-67.20833334,48.03616468,39,1521,38,255,334,124,490,452,555.0057983,60,303
151074,-74.25000001,47.99449801,21,1849,30,256,329,129,538,424,525.5117798,59,325
151076,-74.16666667,47.99449801,24,1832,30,256,330,127,533,417,529.9536743,59,324
151098,-73.25,47.99449801,50,1690,53,259,345,126,505,371,567.7748413,58,328
151101,-73.125,47.99449801,65,1627,66,261,350,130,492,348,582.4082642,59,330
151102,-73.08333334,47.99449801,59,1642,65,260,350,127,497,354,578.6507568,59,330
151124,-72.16666667,47.99449801,25,1641,63,261,342,130,522,385,549.0536499,62,329
151126,-72.08333334,47.99449801,22,1639,62,262,341,128,527,387,546.663147,62,328
151169,-70.29166667,47.99449801,6,1681,39,258,326,121,542,465,507.1091309,65,316
151171,-70.20833334,47.99449801,6,1706,35,257,324,112,543,479,501.1224365,65,315
151179,-69.875,47.99449801,40,1460,51,262,331,122,479,399,530.3395996,65,308
151180,-69.83333334,47.99449801,44,1430,52,263,330,121,472,391,533.4561157,65,306
151193,-69.29166667,47.99449801,97,1345,82,265,348,118,429,327,576.7185059,63,312
151209,-68.625,47.99449801,65,1410,52,260,339,122,458,374,568.300354,62,304
151213,-68.45833334,47.99449801,52,1455,42,258,334,120,471,399,560.5108643,61,301
151214,-68.41666667,47.99449801,57,1443,44,258,335,120,465,393,563.3275146,61,302
151217,-68.29166667,47.99449801,36,1506,33,256,329,119,489,433,549.6689453,61,299
151218,-68.25,47.99449801,38,1502,34,256,329,119,487,431,550.3052979,61,299
151219,-68.20833334,47.99449801,43,1486,36,256,331,125,480,420,552.7010498,61,299
151230,-67.75,47.99449801,46,1521,35,256,331,121,478,444,545.3701782,61,301
151234,-67.58333334,47.99449801,55,1456,41,257,335,120,470,414,563.0599365,61,302
151235,-67.54166667,47.99449801,41,1535,35,255,332,126,485,446,549.7981567,61,303
151237,-67.45833334,47.99449801,30,1601,31,254,330,127,499,475,537.8447266,61,305
151238,-67.41666667,47.99449801,35,1567,34,254,331,116,494,463,545.7903442,60,304
151241,-67.29166667,47.99449801,43,1523,38,255,335,122,488,448,557.4660645,60,304
151242,-67.25,47.99449801,45,1508,39,255,335,120,486,444,560.3248901,60,304
151986,-73.625,47.95283134,37,1753,36,256,335,131,518,394,556.8635864,58,322
151994,-73.29166667,47.95283134,44,1712,47,258,342,130,512,383,562.0879517,58,327
151995,-73.25,47.95283134,48,1684,52,259,345,125,507,374,568.5534058,58,328
152008,-72.70833334,47.95283134,68,1559,88,263,356,126,490,339,589.678894,60,332
152056,-70.70833334,47.95283134,3,1689,41,259,329,133,565,461,512.2263794,64,319
152086,-69.45833334,47.95283134,103,1333,90,265,350,117,425,320,580.2664185,63,314
152087,-69.41666667,47.95283134,100,1338,87,265,350,117,428,322,579.3898926,63,314
152098,-68.95833334,47.95283134,62,1423,54,260,339,120,464,372,567.1274414,62,306
152099,-68.91666667,47.95283134,61,1427,53,260,339,119,466,376,568.0108032,62,306
152103,-68.75,47.95283134,65,1419,53,260,339,117,461,372,569.5534058,61,305
